"Ticker","Date","LatestAvailableDate","HistoryBars","HistoryQuality","Price","ChangePct","Signal","ActiveSignals","SignalGroup","ActiveSignal","SniperLocation","LastActiveSignals","LastActiveDate","LastSniperLocation","SignalAgeLabel","AgeDays","Trend","TrendShort","TrendMedium","TrendLong","Structure","Regime","RisenScore","RisenInsideRolling","RisenRecentUpBreak","RisenVolSurge","Quadrant","AlphaStatus","RVol","VolPower","VolRegime","XRayBuyPowerPct","XRaySellPowerPct","RSI","ADX","PlusDI","MinusDI","EMA21","EMA50","EMA200","Volume","VolumeSMA20","Score","LogicNotes","Strategy","PortfolioCapital","Buy1","Buy2","Buy3","Buy4","Weight1","Weight2","Weight3","Weight4","Lot1","Lot2","Lot3","Lot4","TotalLots","TotalDeployed","CashLeft","AvgEntry","TheoreticalAvgEntry","StopLoss","TP1","TP2","TP2Fib","RiskBuy1Pct","RiskAvgPct","UpsideBuy1Pct","UpsideAvgPct","RewardRiskBuy1","RewardRiskAvg"
"PRDA","2026-05-29","2026-05-29","561","FULL","2530","0","AVOID","-","passive","FALSE","","SMART GAMMA","2026-05-04","","25d","25","DOWNTREND","BEARISH","BULLISH","BEARISH","DEMAND STRUCTURE","NORMAL UPTREND","25","TRUE","TRUE","FALSE","WEAKENING","WEAKENING (Passive)","0.23","0.23","DRY / QUIET","71.43","28.57","49.26","34.13","34.03","18.83","2543.82","2516.63","2548.69","208500","891645","950","Supertrend bearish | RSI 49.3 lemah | Volume 0.23x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","2600","2490","2460","2420","0.1","0.2","0.3","0.4","38","80","121","165","404","99496000","504000","2462.77","2462.91","2360","2960","3320","3320","9.23","4.17","27.69","34.81","3","8.34"
"SHIP","2026-05-29","2026-05-29","561","FULL","1775","-3.0054644808743167","AVOID","-","passive","FALSE","","SMART SNIPER","2026-05-04","Structure + Discount","25d","25","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.25","0.25","DRY / QUIET","68.57","31.43","24.69","26.94","15.01","27.16","2667.85","3275.45","3792.19","64400","260505","950","Supertrend bearish | RSI 24.7 lemah | Volume 0.25x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","4300","3870","3760","3620","0.1","0.2","0.3","0.4","23","51","79","110","263","99151000","849000","3770","3770.46","3370","5700","7100","7100","21.63","10.61","65.12","88.33","3.01","8.33"
"SMDM","2026-05-29","2026-05-29","561","FULL","515","0.9803921568627451","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","25d","25","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","26.66","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.24","0.24","DRY / QUIET","100","0","35.99","22.77","22.69","22.5","571.91","612.73","742.66","46400","196870","950","Supertrend bearish | RSI 36.0 lemah | Volume 0.24x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","630","570","555","530","0.1","0.2","0.3","0.4","158","350","540","754","1802","99836000","164000","554.03","554.06","492","835","1045","1045","21.9","11.2","65.87","88.62","3.01","7.92"
"URBN","2026-05-29","2026-05-29","561","FULL","200","-1.9607843137254901","AVOID","-","passive","FALSE","","G ACC","2026-05-04","","25d","25","DOWNTREND","BEARISH","BULLISH","BULLISH","DOWNTREND","NORMAL UPTREND","50.56","TRUE","TRUE","FALSE","WEAKENING","WEAKENING (Passive)","0.05","0.05","DRY / QUIET","0","100","49.38","25.86","33.7","24.61","203.05","195.66","175.02","54400","1149525","950","Supertrend bearish | RSI 49.4 lemah | Volume 0.05x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","252","195","181","162","0.1","0.2","0.3","0.4","396","1025","1657","2469","5547","99956200","43800","180.2","180.21","134","430","605","605","46.83","25.64","140.08","235.74","2.99","9.2"
"UVCR","2026-05-29","2026-05-29","561","FULL","238","8.181818181818182","HOLD","-","passive","FALSE","","G ACC","2026-05-04","","25d","25","UPTREND","BULLISH","BULLISH","BULLISH","UPTREND PREMIUM","NORMAL UPTREND","48.81","TRUE","TRUE","FALSE","WEAKENING","WEAKENING (Passive)","1.61","1.61","EXPANSION","90","10","67.07","42.56","22.52","11.87","214.91","190.17","141.39","96778200","59953695","950","Supertrend bullish | RSI 67.1 > 50 | Volume valid 1.61x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","226","162","146","125","0.1","0.2","0.3","0.4","442","1234","2054","3200","6930","99968400","31600","144.25","144.26","94","424","620","620","58.41","34.84","174.34","329.8","2.98","9.47"
"ROTI","2026-05-29","2026-05-29","561","FULL","530","-1.8518518518518516","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-04-08","","51d","51","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","IMPROVING","IMPROVING (Passive)","0.61","0.61","DRY / QUIET","25","75","26.16","55.49","14.59","39.96","593.27","657.51","758.77","1287100","2122350","948","Supertrend bearish | RSI 26.2 lemah | Volume 0.61x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","805","770","760","745","0.1","0.2","0.3","0.4","124","259","394","536","1313","99801000","199000","760.1","760.1","725","925","1045","1045","9.94","4.62","29.81","37.48","3","8.12"
"MEGA","2026-05-29","2026-05-29","561","FULL","1800","-0.8264462809917356","AVOID","-","passive","FALSE","","SMART GAMMA","2026-04-07","","52d","52","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","87.69","TRUE","FALSE","FALSE","IMPROVING","IMPROVING (Passive)","1.19","1.19","NORMAL","84.21","15.79","23.17","41.22","13.77","47.1","2155.75","2725.76","3308.44","247200","207840","946","Supertrend bearish | RSI 23.2 lemah | Volume 1.19x | Crash filter aktif | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","5600","4380","4090","3670","0.1","0.2","0.3","0.4","17","45","73","108","243","98723000","1277000","4062.67","4067.34","3080","9375","13150","13150","45","24.19","134.82","223.68","3","9.25"
"DUTI","2026-05-29","2026-05-29","561","FULL","4100","-5.311778290993072","AVOID","-","passive","FALSE","","V-SHAPE","2026-04-21","","38d","38","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","41.81","TRUE","TRUE","TRUE","WEAKENING","WEAKENING (Passive)","2.65","2.65","VOLUME SURGE","50","50","46.84","13.14","25.76","36.25","4188.11","4175.45","4113.34","6600","2490","944","Supertrend bearish | RSI 46.8 lemah | Volume valid 2.65x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","4220","4070","4030","3980","0.1","0.2","0.3","0.4","23","49","74","100","246","99271000","729000","4035.41","4035.82","3880","4730","5250","5250","8.06","3.85","24.41","30.1","3.03","7.82"
"KSIX","2026-05-29","2026-05-29","324","FULL","334","0.6024096385542169","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-03-12","","78d","78","DOWNTREND","BULLISH","BEARISH","NEUTRAL","DEMAND STRUCTURE","SIDEWAYS","25","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.33","0.33","DRY / QUIET","90.91","9.09","50.96","30.65","20.46","12.47","331.71","335.17","333.84","34500","105145","944","Supertrend bearish | RSI 51.0 > 50 | Volume 0.33x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","358","324","316","304","0.1","0.2","0.3","0.4","279","617","949","1315","3160","99943400","56600","316.28","316.28","284","470","580","580","20.67","10.21","62.01","83.38","3","8.17"
"ASMI","2026-05-29","2026-05-29","561","FULL","17","-5.555555555555555","HOLD","-","passive","FALSE","","V-SHAPE","2026-03-11","","79d","79","UPTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","61.9","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.34","0.34","DRY / QUIET","0","100","42.62","24.41","25.47","39.99","17.81","20.17","24.1","1636100","4859390","942","Supertrend bullish | RSI 42.6 lemah | Volume 0.34x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","20","20","19","19","0.1","0.2","0.3","0.4","5000","10000","15789","21052","51841","99997900","2100","19.29","19.29","19","25","27","27","5","1.5","35","39.97","7","26.65"
"BUAH","2026-05-29","2026-05-29","561","FULL","515","0.9803921568627451","HOLD","-","passive","FALSE","","SMART SNIPER","2026-04-30","Structure + Discount","29d","29","UPTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","64.25","TRUE","TRUE","FALSE","WEAKENING","WEAKENING (Passive)","0.91","0.91","NORMAL","100","0","41.9","16.54","10.36","21.23","526.39","534.59","816.43","274200","299910","942","Supertrend bullish | RSI 41.9 lemah | Volume 0.91x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","525","510","510","505","0.1","0.2","0.3","0.4","190","392","588","792","1962","99951000","49000","509.43","509.44","494","570","1440","1440","5.9","3.03","174.29","182.67","29.52","60.29"
"ICON","2026-05-29","2026-05-29","561","FULL","104","-0.9523809523809524","AVOID","-","passive","FALSE","","SMART GAMMA","2026-04-30","","29d","29","DOWNTREND","BEARISH","BEARISH","BULLISH","DOWNTREND","NORMAL UPTREND","36.09","TRUE","TRUE","FALSE","LAGGING","LAGGARD (Passive)","0.08","0.08","DRY / QUIET","40","60","41.28","31.49","24.45","24.02","119.91","115.54","85.72","4013300","49663015","942","Supertrend bearish | RSI 41.3 lemah | Volume 0.08x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","141","121","116","110","0.1","0.2","0.3","0.4","709","1652","2586","3636","8583","99979700","20300","116.49","116.49","98","206","270","270","30.5","15.87","91.49","131.79","3","8.3"
"NAYZ","2026-05-29","2026-05-29","561","FULL","51","4.081632653061225","AVOID","-","passive","FALSE","","V-SHAPE","2026-04-30","","29d","29","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","37.06","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.17","0.17","DRY / QUIET","100","0","34.04","21.85","13.3","25.67","59.58","64.9","73.86","6951900","39761295","942","Supertrend bearish | RSI 34.0 lemah | Volume 0.17x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","71","65","64","62","0.1","0.2","0.3","0.4","1408","3076","4687","6451","15622","99983800","16200","64","64","58","91","110","110","18.31","9.38","54.93","71.87","3","7.66"
"PDPP","2026-05-29","2026-05-29","561","FULL","276","-4.166666666666666","AVOID","-","passive","FALSE","","SMART SNIPER","2026-04-20","Structure + Discount","39d","39","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","20.18","TRUE","FALSE","TRUE","LAGGING","LAGGARD (Passive)","3.58","3.58","VOLUME SURGE","32","68","39.62","18.95","15.13","16.99","303.73","314.52","372.05","1947000","544275","942","Supertrend bearish | RSI 39.6 lemah | Volume valid 3.58x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","350","322","314","304","0.1","0.2","0.3","0.4","285","621","955","1315","3176","99934200","65800","314.65","314.66","288","444","535","535","17.71","8.47","52.86","70.03","2.98","8.27"
"RUNS","2026-05-29","2026-05-29","561","FULL","82","0","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-03-11","","79d","79","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","96.91","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.22","0.22","DRY / QUIET","50","50","46.53","25.71","16.9","10.45","83.34","86.09","86.66","263400","1195515","942","Supertrend bearish | RSI 46.5 lemah | Volume 0.22x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","101","90","87","84","0.1","0.2","0.3","0.4","990","2222","3448","4761","11421","99987000","13000","87.55","87.55","78","136","170","170","22.77","10.9","68.32","94.18","3","8.64"
"SDMU","2026-05-29","2026-05-29","561","FULL","76","1.3333333333333335","AVOID","-","passive","FALSE","","G ACC","2026-04-30","","29d","29","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.03","0.03","DRY / QUIET","66.67","33.33","40","29.59","23.37","22.14","88.65","91.77","80.37","5389800","186950385","942","Supertrend bearish | RSI 40.0 lemah | Volume 0.03x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","126","101","94","86","0.1","0.2","0.3","0.4","793","1980","3191","4651","10615","99983800","16200","94.19","94.19","72","208","288","288","42.86","23.56","128.57","205.76","3","8.73"
"SMMA","2026-05-29","2026-05-29","561","FULL","17975","-0.41551246537396125","HOLD","-","passive","FALSE","","SMART GAMMA","2026-04-30","","29d","29","UPTREND","BULLISH","BULLISH","BULLISH","UPTREND PREMIUM","NORMAL UPTREND","25","TRUE","TRUE","FALSE","WEAKENING","WEAKENING (Passive)","0.03","0.03","DRY / QUIET","0","100","69.55","19.47","19.62","17.37","16806.5","15686.83","14677.1","400","15835","942","Supertrend bullish | RSI 69.5 > 50 | Volume 0.03x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","15600","14650","14400","14075","0.1","0.2","0.3","0.4","6","13","20","28","67","96615000","3385000","14420.15","14426.96","13575","18650","21675","21675","12.98","5.86","38.94","50.31","3","8.58"
"ACST","2026-05-29","2026-05-29","561","FULL","84","0","AVOID","-","passive","FALSE","","EARLY SWEEP","2026-04-29","","30d","30","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","65","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.23","0.23","DRY / QUIET","0","100","28.53","38.68","20.26","55.2","90.56","99.27","113.76","127200","541395","940","Supertrend bearish | RSI 28.5 lemah | Volume 0.23x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","187","159","152","142","0.1","0.2","0.3","0.4","534","1257","1973","2816","6580","99948900","51100","151.9","151.9","128","276","364","364","31.55","15.73","94.65","139.63","3","8.88"
"ADES","2026-05-29","2026-05-29","561","FULL","21000","-0.47393364928909953","HOLD","-","passive","FALSE","","SMART GAMMA","2026-04-29","","30d","30","UPTREND","BULLISH","BULLISH","BULLISH","UPTREND PREMIUM","NORMAL UPTREND","25","TRUE","TRUE","FALSE","WEAKENING","WEAKENING (Passive)","0.61","0.61","DRY / QUIET","9.09","90.91","59.6","48.47","33.73","16.12","20446.13","18793.9","15678.66","39600","64400","940","Supertrend bullish | RSI 59.6 > 50 | Volume 0.61x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","20375","17550","16875","15925","0.1","0.2","0.3","0.4","4","11","17","25","57","95955000","4045000","16834.21","16892.03","14575","29075","37775","37775","28.47","13.42","85.4","124.39","3","9.27"
"BEST","2026-05-29","2026-05-29","561","FULL","101","-0.9803921568627451","AVOID","-","passive","FALSE","","V-SHAPE","2026-04-29","","30d","30","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","SIDEWAYS","48.74","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","0.21","0.21","DRY / QUIET","33.33","66.67","37.88","16.51","14.39","22.09","105.59","107.44","108.12","2496000","11781040","940","Supertrend bearish | RSI 37.9 lemah | Volume 0.21x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","110","108","107","106","0.1","0.2","0.3","0.4","909","1851","2803","3773","9336","99975700","24300","107.09","107.09","104","119","131","131","5.45","2.88","19.09","22.33","3.5","7.75"
"INOV","2026-05-29","2026-05-29","561","FULL","125","-3.8461538461538463","AVOID","-","passive","FALSE","","SMART SNIPER","2026-04-29","Demand Structure","30d","30","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","44.1","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","0.07","0.07","DRY / QUIET","0","100","41.95","33.13","28.23","14.79","135.21","138.61","130.24","1809400","25943740","940","Supertrend bearish | RSI 42.0 lemah | Volume 0.07x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","167","143","137","129","0.1","0.2","0.3","0.4","598","1398","2189","3100","7285","99957300","42700","137.21","137.21","117","242","318","318","29.94","14.73","90.42","131.76","3.02","8.95"
"MAPB","2026-05-29","2026-05-29","561","FULL","1475","0","AVOID","-","passive","FALSE","","EARLY SWEEP","2026-04-29","","30d","30","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","76.77","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","0.32","0.32","DRY / QUIET","50","50","43.7","13.36","30.11","37.44","1506.11","1520.56","1550.56","200","620","940","Supertrend bearish | RSI 43.7 lemah | Volume 0.32x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","1635","1525","1495","1460","0.1","0.2","0.3","0.4","61","131","200","273","665","99709000","291000","1499.38","1499.36","1400","1990","2340","2340","14.37","6.63","43.12","56.06","3","8.46"
"MOLI","2026-05-29","2026-05-29","561","FULL","224","-0.8849557522123894","AVOID","-","passive","FALSE","","SMART GAMMA","2026-04-29","","30d","30","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.47","0.47","DRY / QUIET","12.5","87.5","36.26","27.23","14.77","20.03","249.75","256.76","261.19","5186200","11073075","940","Supertrend bearish | RSI 36.3 lemah | Volume 0.47x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","284","244","234","222","0.1","0.2","0.3","0.4","352","819","1282","1801","4254","99961400","38600","234.98","234.98","202","408","530","530","28.87","14.04","86.62","125.55","3","8.94"
"NANO","2026-05-29","2026-05-29","561","FULL","26","-3.7037037037037033","AVOID","-","passive","FALSE","","SMART SNIPER","2026-04-29","Structure + Discount","30d","30","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","52.71","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","1.22","1.22","EXPANSION","50","50","31.92","17.65","14.66","27.68","31.54","35.45","40.72","44392600","36489110","940","Supertrend bearish | RSI 31.9 lemah | Volume valid 1.22x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","39","37","37","36","0.1","0.2","0.3","0.4","2564","5405","8108","11111","27188","99997300","2700","36.78","36.78","34","47","54","54","12.82","7.56","38.46","46.82","3","6.19"
"SOHO","2026-05-29","2026-05-29","561","FULL","1500","-2.912621359223301","AVOID","-","passive","FALSE","","V-SHAPE","2026-04-29","","30d","30","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","65","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.54","0.54","DRY / QUIET","0","100","28.31","12.64","25.88","17.86","1713.99","1874.82","1676.5","108200","200040","940","Supertrend bearish | RSI 28.3 lemah | Volume 0.54x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","1935","1845","1820","1790","0.1","0.2","0.3","0.4","51","108","164","223","546","99559500","440500","1823.43","1823.55","1720","2260","2530","2530","11.11","5.67","30.75","38.75","2.77","6.83"
"SOLA","2026-05-29","2026-05-29","485","FULL","114","0","AVOID","-","passive","FALSE","","V-SHAPE","2026-04-29","","30d","30","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","62.73","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.09","0.09","DRY / QUIET","100","0","37.83","21.22","19.86","25.69","119.7","123.15","124.29","2343800","24732990","940","Supertrend bearish | RSI 37.8 lemah | Volume 0.09x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","125","117","114","112","0.1","0.2","0.3","0.4","800","1709","2631","3571","8711","99983900","16100","114.78","114.78","106","154","182","182","15.2","7.65","45.6","58.57","3","7.66"
"TCPI","2026-05-29","2026-05-29","561","FULL","10850","-1.5873015873015872","AVOID","-","passive","FALSE","","V-SHAPE","2026-04-29","","30d","30","DOWNTREND","BEARISH","BEARISH","BULLISH","DEMAND STRUCTURE","NORMAL UPTREND","40.07","TRUE","TRUE","FALSE","WEAKENING","WEAKENING (Passive)","1.16","1.16","NORMAL","0","100","38.06","34.48","13.38","42.14","11485.02","11505.48","9592.28","5710100","4941765","940","Supertrend bearish | RSI 38.1 lemah | Volume 1.16x | Crash filter aktif | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","11450","11225","11150","11075","0.1","0.2","0.3","0.4","8","17","26","36","87","97102500","2897500","11161.21","11163.93","10850","12350","12575","12575","5.24","2.79","9.83","12.67","1.87","4.54"
"TOOL","2026-05-29","2026-05-29","561","FULL","71","-1.3888888888888888","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-04-29","","30d","30","DOWNTREND","BEARISH","BEARISH","BULLISH","STRUCTURE + DISCOUNT","SIDEWAYS","37.67","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","0.08","0.08","DRY / QUIET","50","50","45.8","45.86","25.23","15.59","75.14","72.08","64.94","19597300","242316090","940","Supertrend bearish | RSI 45.8 lemah | Volume 0.08x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","94","74","69","63","0.1","0.2","0.3","0.4","1063","2702","4347","6349","14461","99980000","20000","69.14","69.14","53","156","218","218","43.62","23.34","131.91","215.31","3.02","9.22"
