"Ticker","Date","LatestAvailableDate","HistoryBars","HistoryQuality","Price","ChangePct","Signal","ActiveSignals","SignalGroup","ActiveSignal","SniperLocation","LastActiveSignals","LastActiveDate","LastSniperLocation","SignalAgeLabel","AgeDays","Trend","TrendShort","TrendMedium","TrendLong","Structure","Regime","RisenScore","RisenInsideRolling","RisenRecentUpBreak","RisenVolSurge","Quadrant","AlphaStatus","RVol","VolPower","VolRegime","XRayBuyPowerPct","XRaySellPowerPct","RSI","ADX","PlusDI","MinusDI","EMA21","EMA50","EMA200","Volume","VolumeSMA20","Score","LogicNotes","Strategy","PortfolioCapital","Buy1","Buy2","Buy3","Buy4","Weight1","Weight2","Weight3","Weight4","Lot1","Lot2","Lot3","Lot4","TotalLots","TotalDeployed","CashLeft","AvgEntry","TheoreticalAvgEntry","StopLoss","TP1","TP2","TP2Fib","RiskBuy1Pct","RiskAvgPct","UpsideBuy1Pct","UpsideAvgPct","RewardRiskBuy1","RewardRiskAvg"
"ENZO","2026-05-25","2026-05-25","559","FULL","74","0","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-05-05","","20d","20","DOWNTREND","BEARISH","BEARISH","BULLISH","DEMAND STRUCTURE","NORMAL UPTREND","25","TRUE","TRUE","FALSE","LAGGING","LAGGARD (Passive)","0.12","0.12","DRY / QUIET","40","60","44.56","26.62","21.77","21.67","81.47","78.17","63.13","16314800","137389015","960","Supertrend bearish | RSI 44.6 lemah | Volume 0.12x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","97","76","70","63","0.1","0.2","0.3","0.4","1030","2631","4285","6349","14295","99980300","19700","69.94","69.94","52","165","232","232","46.39","25.65","139.18","231.71","3","9.03"
"GTSI","2026-05-25","2026-05-25","559","FULL","167","-2.3391812865497075","AVOID","-","passive","FALSE","","EARLY SWEEP","2026-05-05","","20d","20","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","69.9","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.83","0.83","NORMAL","27.78","72.22","31.36","28.71","12.41","28.39","204.28","228.03","200.42","27835500","33492640","960","Supertrend bearish | RSI 31.4 lemah | Volume 0.83x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","218","198","193","186","0.1","0.2","0.3","0.4","458","1010","1554","2150","5172","99964600","35400","193.28","193.28","171","288","294","294","21.56","11.53","34.86","52.11","1.62","4.52"
"IOTF","2026-05-25","2026-05-25","559","FULL","58","3.571428571428571","AVOID","-","passive","FALSE","","SMART SNIPER","2026-05-05","Structure + Discount","20d","20","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","46.74","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.57","0.57","DRY / QUIET","50","50","41.63","12.07","21.02","22.68","61.12","64.43","84.1","9123700","16032990","960","Supertrend bearish | RSI 41.6 lemah | Volume 0.57x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","67","64","63","62","0.1","0.2","0.3","0.4","1492","3125","4761","6451","15829","99986900","13100","63.17","63.17","60","78","86","86","10.45","5.01","28.36","36.15","2.71","7.21"
"JARR","2026-05-25","2026-05-25","559","FULL","1655","4.088050314465408","AVOID","-","passive","FALSE","","EARLY SWEEP","2026-05-05","","20d","20","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","25.79","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.76","0.76","DRY / QUIET","27.5","72.5","33.81","24.04","19.04","34.64","1965.71","2154.53","2277.45","1241200","1634465","960","Supertrend bearish | RSI 33.8 lemah | Volume 0.76x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","3670","3270","3170","3030","0.1","0.2","0.3","0.4","27","61","94","132","314","99650000","350000","3173.57","3173.99","2800","9600","10550","10550","23.71","11.77","187.47","232.43","7.91","19.75"
"KLIN","2026-05-25","2026-05-25","559","FULL","109","-0.9090909090909091","AVOID","-","passive","FALSE","","EARLY SWEEP","2026-05-05","","20d","20","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","20.06","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.73","0.73","DRY / QUIET","36.36","63.64","24.9","23.82","10.36","28.24","134.18","146.19","157.09","80500","109950","960","Supertrend bearish | RSI 24.9 lemah | Volume 0.73x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","168","150","145","139","0.1","0.2","0.3","0.4","595","1333","2068","2877","6873","99967300","32700","145.45","145.45","128","228","288","288","23.81","12","71.43","98.01","3","8.17"
"KONI","2026-05-25","2026-05-25","559","FULL","2610","7.4074074074074066","HOLD","-","passive","FALSE","","SMART GAMMA","2026-05-05","","20d","20","UPTREND","BEARISH","BULLISH","BULLISH","DEMAND STRUCTURE","NORMAL UPTREND","60","TRUE","TRUE","FALSE","WEAKENING","WEAKENING (Passive)","0.25","0.25","DRY / QUIET","53.33","46.67","51.01","27.22","21.74","18.06","2619.56","2351.21","2072.03","42900","172585","960","Supertrend bullish | RSI 51.0 > 50 | Volume 0.25x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","2980","2430","2300","2120","0.1","0.2","0.3","0.4","33","82","130","188","433","99516000","484000","2298.29","2298.98","1820","4720","6450","6450","38.93","20.81","116.44","180.64","2.99","8.68"
"MKAP","2026-05-25","2026-05-25","534","FULL","1085","0","AVOID","-","passive","FALSE","","G ACC","2026-03-06","","80d","80","DOWNTREND","BULLISH","BULLISH","BULLISH","DEMAND STRUCTURE","SIDEWAYS","75","TRUE","FALSE","TRUE","LEADING","LEADING (Passive)","2.6","2.6","VOLUME SURGE","100","0","60.16","45.84","23.88","15.42","1078.72","1023.33","704.78","366600","140950","960","Supertrend bearish | RSI 60.2 > 50 | Volume valid 2.6x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","1005","840","800","740","0.1","0.2","0.3","0.4","99","238","375","540","1252","99901500","98500","797.94","798","665","1515","2030","2030","33.83","16.66","101.99","154.41","3.01","9.27"
"PIPA","2026-05-25","2026-05-25","559","FULL","125","4.166666666666666","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-05","","20d","20","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","38.41","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","0.68","0.68","DRY / QUIET","6.25","93.75","44.71","37.21","23.61","15.02","133.93","144.3","172.68","68027900","100652315","960","Supertrend bearish | RSI 44.7 lemah | Volume 0.68x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","161","147","143","138","0.1","0.2","0.3","0.4","621","1360","2097","2898","6976","99969600","30400","143.31","143.31","129","210","258","258","19.88","9.98","60.25","80.04","3.03","8.02"
"PSGO","2026-05-25","2026-05-25","559","FULL","195","-0.5102040816326531","AVOID","-","passive","FALSE","","EARLY SWEEP","2026-03-16","","70d","70","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","45.52","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.7","0.7","DRY / QUIET","71.43","28.57","41.46","20.14","7.12","20.74","198.62","200.97","202.15","506300","725330","960","Supertrend bearish | RSI 41.5 lemah | Volume 0.7x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","274","232","222","208","0.1","0.2","0.3","0.4","364","862","1351","1923","4500","99962600","37400","222.14","222.15","187","404","535","535","31.75","15.82","95.26","140.84","3","8.9"
"PTRO","2026-05-25","2026-05-25","559","FULL","3580","-4.533333333333333","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-05","","20d","20","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.51","0.51","DRY / QUIET","3.23","96.77","32.83","25.31","13.59","34.19","4770.23","5422.44","6574.72","51441000","100607905","960","Supertrend bearish | RSI 32.8 lemah | Volume 0.51x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","5900","5350","5225","5050","0.1","0.2","0.3","0.4","16","37","57","79","189","98912500","1087500","5233.47","5236.79","4700","7700","9500","9500","20.34","10.19","61.02","81.52","3","8"
"RATU","2026-05-25","2026-05-25","322","FULL","4260","-2.73972602739726","AVOID","-","passive","FALSE","","EARLY SWEEP","2026-05-05","","20d","20","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","23.27","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.59","0.59","DRY / QUIET","12.5","87.5","33.35","27.18","11.6","32.76","5364.43","5869.85","6692.32","6684400","11425815","960","Supertrend bearish | RSI 33.4 lemah | Volume 0.59x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","7075","5700","5350","4890","0.1","0.2","0.3","0.4","14","35","56","81","186","99424000","576000","5345.38","5344.84","4190","11400","15725","15725","40.78","21.61","122.26","194.18","3","8.98"
"ARII","2026-05-25","2026-05-25","559","FULL","274","2.2388059701492535","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","21d","21","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","47.5","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.43","0.43","DRY / QUIET","50","50","43.99","15.3","14.64","21.58","283.21","284.82","282.81","266500","619435","958","Supertrend bearish | RSI 44.0 lemah | Volume 0.43x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","292","276","272","266","0.1","0.2","0.3","0.4","342","724","1102","1503","3671","99923000","77000","272.2","272.2","256","346","400","400","12.33","5.95","36.99","46.95","3","7.89"
"BCIP","2026-05-25","2026-05-25","559","FULL","63","0","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","21d","21","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.26","0.26","DRY / QUIET","25","75","37.48","24.16","23.86","22.36","70.88","72.89","80.42","32843200","125730015","958","Supertrend bearish | RSI 37.5 lemah | Volume 0.26x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","89","78","75","71","0.1","0.2","0.3","0.4","1123","2564","4000","5633","13320","99988200","11800","75.07","75.07","65","125","161","161","26.97","13.41","80.9","114.48","3","8.54"
"BINO","2026-05-25","2026-05-25","559","FULL","103","0","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","21d","21","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","28.32","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.51","0.51","DRY / QUIET","33.33","66.67","19.9","35.8","8.36","27.31","115.08","120.28","127.44","665900","1313500","958","Supertrend bearish | RSI 19.9 lemah | Volume 0.51x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","126","122","121","120","0.1","0.2","0.3","0.4","793","1639","2479","3333","8244","99979500","20500","121.28","121.28","117","140","154","154","7.14","3.53","22.22","26.98","3.11","7.65"
"BOLT","2026-05-25","2026-05-25","559","FULL","785","-0.6329113924050633","AVOID","-","passive","FALSE","","EARLY SWEEP","2026-05-04","","21d","21","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.15","0.15","DRY / QUIET","0","100","30.93","29.16","18.25","42.62","860.25","904.04","1007.03","9200","62585","958","Supertrend bearish | RSI 30.9 lemah | Volume 0.15x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","1035","1020","1015","1005","0.1","0.2","0.3","0.4","96","196","295","398","985","99869500","130500","1013.9","1013.92","1000","1090","1200","1200","3.38","1.37","15.94","18.35","4.71","13.38"
"CRSN","2026-05-25","2026-05-25","559","FULL","106","0","AVOID","-","passive","FALSE","","SMART SNIPER","2026-05-04","Structure + Discount","21d","21","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","47.3","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.17","0.17","DRY / QUIET","40","60","41.62","16.99","16.02","19.3","110.65","112.96","117.31","185000","1083495","958","Supertrend bearish | RSI 41.6 lemah | Volume 0.17x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","121","110","107","103","0.1","0.2","0.3","0.4","826","1818","2803","3883","9330","99979600","20400","107.16","107.16","97","157","193","193","19.83","9.48","59.5","80.11","3","8.45"
"FWCT","2026-05-25","2026-05-25","559","FULL","83","2.4691358024691357","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","21d","21","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.18","0.18","DRY / QUIET","37.5","62.5","38.15","18.31","23.7","20.89","92.74","103.18","128.19","5039500","28637140","958","Supertrend bearish | RSI 38.1 lemah | Volume 0.18x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","120","105","101","96","0.1","0.2","0.3","0.4","833","1904","2970","4166","9873","99978600","21400","101.26","101.27","87","170","220","220","27.5","14.09","83.33","117.25","3.03","8.32"
"GRPH","2026-05-25","2026-05-25","547","FULL","60","-3.225806451612903","HOLD","-","passive","FALSE","","SMART GAMMA","2026-05-04","","21d","21","UPTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","47.44","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","0.06","0.06","DRY / QUIET","0","100","44.44","42.77","24.11","20.74","62.99","61.26","60.47","2107400","32707645","958","Supertrend bullish | RSI 44.4 lemah | Volume 0.06x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","72","61","58","55","0.1","0.2","0.3","0.4","1388","3278","5172","7272","17110","99983000","17000","58.44","58.44","49","107","141","141","31.94","16.15","95.83","141.29","3","8.75"
"HAJJ","2026-05-25","2026-05-25","559","FULL","120","0","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","21d","21","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","SIDEWAYS","45.08","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.84","0.84","NORMAL","50","50","31.26","24.21","10.57","23.82","130.46","132.6","133.89","7017200","8320705","958","Supertrend bearish | RSI 31.3 lemah | Volume 0.84x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","140","133","131","129","0.1","0.2","0.3","0.4","714","1503","2290","3100","7607","99974900","25100","131.42","131.43","125","163","185","185","10.71","4.89","32.14","40.76","3","8.34"
"HERO","2026-05-25","2026-05-25","559","FULL","400","0","AVOID","-","passive","FALSE","","SMART GAMMA","2026-05-04","","21d","21","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.4","0.4","DRY / QUIET","16.67","83.33","42.45","30.65","31.13","18.46","434.15","431.53","456.09","891900","2219125","958","Supertrend bearish | RSI 42.5 lemah | Volume 0.4x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","590","484","458","424","0.1","0.2","0.3","0.4","169","413","655","943","2180","99942400","57600","458.45","458.48","372","915","1245","1245","36.95","18.86","111.02","171.57","3","9.1"
"IBOS","2026-05-25","2026-05-25","559","FULL","86","2.380952380952381","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","21d","21","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","31.65","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.48","0.48","DRY / QUIET","53.85","46.15","34.48","19.76","16.34","31.56","101.68","110.74","97.7","6316000","13055480","958","Supertrend bearish | RSI 34.5 lemah | Volume 0.48x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","111","103","100","98","0.1","0.2","0.3","0.4","900","1941","3000","4081","9922","99976100","23900","100.76","100.76","92","140","168","168","17.12","8.7","51.35","66.73","3","7.67"
"INDS","2026-05-25","2026-05-25","559","FULL","300","-2.5974025974025974","AVOID","-","passive","FALSE","","SMART SNIPER","2026-05-04","Discount Only","21d","21","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","65","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.09","0.09","DRY / QUIET","0","100","33.95","10.98","24.77","29.81","378.08","491.38","509.19","2945800","31192040","958","Supertrend bearish | RSI 34.0 lemah | Volume 0.09x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","525","434","414","382","0.1","0.2","0.3","0.4","190","460","724","1047","2421","99908000","92000","412.67","412.7","330","2410","2430","2430","37.14","20.03","362.86","488.84","9.77","24.4"
"ISEA","2026-05-25","2026-05-25","448","FULL","72","5.88235294117647","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","21d","21","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","18.65","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.15","0.15","DRY / QUIET","83.33","16.67","32.1","16.93","21.8","24.61","82.14","86.09","90.91","922300","6178870","958","Supertrend bearish | RSI 32.1 lemah | Volume 0.15x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","90","83","81","78","0.1","0.2","0.3","0.4","1111","2409","3703","5128","12351","99986400","13600","80.95","80.95","74","114","138","138","17.78","8.59","53.33","70.47","3","8.2"
"LTLS","2026-05-25","2026-05-25","559","FULL","750","2.73972602739726","AVOID","-","passive","FALSE","","BETA BREAKOUT + V-SHAPE","2026-05-04","","21d","21","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","0.2","0.2","DRY / QUIET","100","0","39.33","21.82","18.2","30.3","788.69","800.8","842.07","43900","219635","958","Supertrend bearish | RSI 39.3 lemah | Volume 0.2x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","840","800","785","775","0.1","0.2","0.3","0.4","119","250","382","516","1267","99973000","27000","789.05","789.05","750","975","1110","1110","10.71","4.95","32.14","40.67","3","8.22"
"MINA","2026-05-25","2026-05-25","559","FULL","298","-3.870967741935484","AVOID","-","passive","FALSE","","SMART GAMMA","2026-05-04","","21d","21","DOWNTREND","BEARISH","BEARISH","BULLISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","34.2","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.7","0.7","DRY / QUIET","17.65","82.35","44.46","22.42","13.89","22.31","325.66","327.84","287.44","297446000","422309730","958","Supertrend bearish | RSI 44.5 lemah | Volume 0.7x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","382","302","284","256","0.1","0.2","0.3","0.4","261","662","1056","1562","3541","99940200","59800","282.24","282.26","216","630","880","880","43.46","23.47","130.37","211.79","3","9.02"
"NAIK","2026-05-25","2026-05-25","357","FULL","91","0","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","21d","21","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","26.76","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","0.16","0.16","DRY / QUIET","25","75","36.99","28.35","20.22","14.84","97.99","101.09","131.51","6918100","43829790","958","Supertrend bearish | RSI 37.0 lemah | Volume 0.16x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","105","97","94","92","0.1","0.2","0.3","0.4","952","2061","3191","4347","10551","99975500","24500","94.75","94.75","87","132","159","159","17.14","8.18","51.43","67.8","3","8.28"
"PADI","2026-05-25","2026-05-25","559","FULL","86","-3.3707865168539324","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","21d","21","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","42.51","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.3","0.3","DRY / QUIET","25","75","36.86","17.29","15.83","25.84","105.9","112.2","101.66","215447300","713986390","958","Supertrend bearish | RSI 36.9 lemah | Volume 0.3x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","123","113","111","107","0.1","0.2","0.3","0.4","813","1769","2702","3738","9022","99978400","21600","110.82","110.82","101","156","189","189","17.89","8.86","53.66","70.55","3","7.96"
"PRDA","2026-05-25","2026-05-25","559","FULL","2550","1.593625498007968","AVOID","-","passive","FALSE","","SMART GAMMA","2026-05-04","","21d","21","DOWNTREND","NEUTRAL","BULLISH","NEUTRAL","DEMAND STRUCTURE","NORMAL UPTREND","27.61","TRUE","TRUE","FALSE","LAGGING","LAGGARD (Passive)","0.13","0.13","DRY / QUIET","50","50","50.84","34.87","37.98","18.98","2546.72","2515.52","2549.07","116100","899740","958","Supertrend bearish | RSI 50.8 > 50 | Volume 0.13x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","2600","2490","2460","2420","0.1","0.2","0.3","0.4","38","80","121","165","404","99496000","504000","2462.77","2462.91","2360","2960","3320","3320","9.23","4.17","27.69","34.81","3","8.34"
